category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,95 000,AZN,1 930 AZN/m²,"Satılır 2 otaqlı yeni tikili 49.2 m², 20 Yanvar m.",Heydər Hüseynov küç. 129,9 / 11,49.2 m²,yoxdur,yoxdur,,https://bina.az/items/3687822,2.0
Yeni tikili,130 000,AZN,2 060 AZN/m²,"Satılır 1 otaqlı yeni tikili 63 m², İnşaatçılar m.","Əsəd Əhmədov küç.  13 blok, mənzil 8",2 / 20,63 m²,var,,,https://bina.az/items/3680938,1.0
Köhnə tikili,75 000,AZN,1 790 AZN/m²,"Satılır 1 otaqlı köhnə tikili 42 m², Suraxanı r.",İnqilab ismayılov küç.,5 / 5,42 m²,var,,var,https://bina.az/items/3835671,1.0
Yeni tikili,335 000,AZN,2 790 AZN/m²,"Satılır 4 otaqlı yeni tikili 120 m², Nəriman Nərimanov m.",Heydər Əliyev prospekti 87,4 / 8,120 m²,var,yoxdur,var,https://bina.az/items/3835655,4.0
Yeni tikili,59 500,AZN,744 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Saray q.",General Məhəmməd Əsədov küç,14 / 14,80 m²,var,yoxdur,var,https://bina.az/items/3684446,2.0
Köhnə tikili,143 000,AZN,1 790 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Yeni Günəşli q.",Abbas Fətullayev küç.151,3 / 9,80 m²,var,var,,https://bina.az/items/3835636,3.0
Yeni tikili,153 000,AZN,1 780 AZN/m²,"Satılır 2 otaqlı yeni tikili 86 m², Həzi Aslanov m.",Nəsrədin Tusi küçəsi,8 / 17,86 m²,var,var,,https://bina.az/items/3372168,2.0
Köhnə tikili,130 000,AZN,2 550 AZN/m²,"Satılır 3 otaqlı köhnə tikili 51 m², Neftçilər m.","Qara Qarayev prospekti 47, mənzil 13, blok 1",8 / 9,51 m²,var,,,https://bina.az/items/3835601,3.0
Yeni tikili,165 000,AZN,1 830 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Nəsimi m.",Mir Cəlal küçəsi 10,10 / 16,90 m²,var,var,var,https://bina.az/items/3765757,2.0
Köhnə tikili,100 000,AZN,1 920 AZN/m²,"Satılır 2 otaqlı köhnə tikili 52 m², Memar Əcəmi m.",A.Məhərrəmov küç.34,1 / 5,52 m²,var,var,,https://bina.az/items/3835530,2.0
Yeni tikili,108 000,AZN,1 150 AZN/m²,"Satılır 2 otaqlı yeni tikili 94 m², Neftçilər m.",Elşən Suleymanov küçəsi,5 / 19,94 m²,yoxdur,var,,https://bina.az/items/3835529,2.0
Yeni tikili,350 000,AZN,2 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 150 m², Şah İsmayıl Xətai m.",M. Hadi küç.,13 / 18,150 m²,var,,var,https://bina.az/items/3835527,3.0
Yeni tikili,310 000,AZN,2 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Nəriman Nərimanov m.",Gülarə Qədirbəyova küçəsi,5 / 20,110 m²,var,var,,https://bina.az/items/3711111,3.0
Yeni tikili,160 000,AZN,2 540 AZN/m²,"Satılır 2 otaqlı yeni tikili 63 m², Şah İsmayıl Xətai m.",Mehdi Mehdizadə k.,11 / 25,63 m²,yoxdur,var,,https://bina.az/items/3651159,2.0
Köhnə tikili,100 000,AZN,2 220 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², 9-cu mikrorayon q.",Mir Cəlal Kücəsi,8 / 9,45 m²,var,var,,https://bina.az/items/3835497,2.0
Köhnə tikili,310 000,AZN,3 880 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Nəriman Nərimanov m.",Ağa Neymetulla 45,2 / 5,80 m²,var,yoxdur,var,https://bina.az/items/3835491,3.0
Köhnə tikili,240 000,AZN,2 240 AZN/m²,"Satılır 3 otaqlı köhnə tikili 107 m², Nizami m.",Füzuli küç.,4 / 10,107 m²,var,var,var,https://bina.az/items/3760273,3.0
Köhnə tikili,375 000,AZN,2 590 AZN/m²,"Satılır 4 otaqlı köhnə tikili 145 m², Sahil m.",Nizami k 33A,3 / 5,145 m²,var,var,,https://bina.az/items/3183195,4.0
Yeni tikili,202 000,AZN,1 760 AZN/m²,"Satılır 2 otaqlı yeni tikili 115 m², Nərimanov r.",Azadlıq pr 19,11 / 17,115 m²,var,yoxdur,,https://bina.az/items/3815442,2.0
Yeni tikili,215 000,AZN,2 180 AZN/m²,"Satılır 3 otaqlı yeni tikili 98.5 m², 7-ci mikrorayon q.",Abay Kunanbayev küç.Bina 78.,8 / 18,98.5 m²,var,var,var,https://bina.az/items/3835444,3.0
Köhnə tikili,240 000,AZN,3 000 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², İçəri Şəhər m.",ул.А.Алиева 11,3 / 4,80 m²,var,,,https://bina.az/items/2924444,3.0
Yeni tikili,101 000,AZN,1 400 AZN/m²,"Satılır 2 otaqlı yeni tikili 72 m², Badamdar q.",Badamdar şossesi 66,12 / 16,72 m²,yoxdur,yoxdur,,https://bina.az/items/3813856,2.0
Köhnə tikili,118 000,AZN,694 AZN/m²,"Satılır 4 otaqlı köhnə tikili 170 m², Əhmədli q.",Gəncə pr. 111,1 / 8,170 m²,var,var,var,https://bina.az/items/3835410,4.0
Köhnə tikili,115 000,AZN,1 530 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Əmircan q.",Həsənov 85,3 / 5,75 m²,var,var,var,https://bina.az/items/3835406,3.0
Köhnə tikili,50 000,AZN,1 350 AZN/m²,"Satılır 1 otaqlı köhnə tikili 37 m², Hövsan q.",E. Qasımov küçəsi,9 / 9,37 m²,yoxdur,yoxdur,,https://bina.az/items/3835391,1.0
Yeni tikili,525 000,AZN,2 190 AZN/m²,"Satılır 4 otaqlı yeni tikili 240 m², 28 May m.",Səməd Vurğun küc 409,9 / 19,240 m²,var,var,,https://bina.az/items/3835392,4.0
Yeni tikili,105 000,AZN,1 270 AZN/m²,"Satılır 3 otaqlı yeni tikili 83 m², Məmmədli q.",Məmmədli qəsəbəsi,6 / 10,83 m²,var,var,,https://bina.az/items/3835369,3.0
Yeni tikili,227 000,AZN,2 160 AZN/m²,"Satılır 2 otaqlı yeni tikili 105 m², Nəriman Nərimanov m.",Ə Dəmirçizadə küçəsi,11 / 16,105 m²,yoxdur,var,,https://bina.az/items/3835364,2.0
Yeni tikili,310 000,AZN,3 520 AZN/m²,"Satılır 2 otaqlı yeni tikili 88 m², Ağ şəhər q.",Mərkəzi Bulvar küçəsi 3,8 / 8,88 m²,var,,,https://bina.az/items/3753369,2.0
Yeni tikili,239 000,AZN,2 910 AZN/m²,"Satılır 3 otaqlı yeni tikili 82 m², Nərimanov r.",Qarabağ küçəsi 54,11 / 18,82 m²,var,var,,https://bina.az/items/3751066,3.0
Yeni tikili,308 000,AZN,2 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 154 m², Nəriman Nərimanov m.",Əlicabbar Orucəliyev 11,7 / 18,154 m²,var,yoxdur,,https://bina.az/items/3645007,3.0
Yeni tikili,310 000,AZN,2 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Nəriman Nərimanov m.",Əliyar Əliyev 116,15 / 18,110 m²,yoxdur,var,,https://bina.az/items/3750998,3.0
Yeni tikili,150 000,AZN,2 000 AZN/m²,"Satılır 2 otaqlı yeni tikili 75 m², Həzi Aslanov m.",Məhəmməd Hadi 72,12 / 18,75 m²,var,var,,https://bina.az/items/3736989,2.0
Köhnə tikili,130 000,AZN,3 100 AZN/m²,"Satılır 2 otaqlı köhnə tikili 42 m², Nəriman Nərimanov m.",Əliyar Əliyev 95,1 / 5,42 m²,var,var,,https://bina.az/items/3471933,2.0
Köhnə tikili,127 000,AZN,2 120 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Nəriman Nərimanov m.","Əliyar Əliyev küçəsi, 225",5 / 5,60 m²,var,var,,https://bina.az/items/3756381,2.0
Yeni tikili,275 000,AZN,1 570 AZN/m²,"Satılır 4 otaqlı yeni tikili 175 m², Nəriman Nərimanov m.",Oruc Əiyev küç.,12 / 15,175 m²,var,var,,https://bina.az/items/3835333,4.0
Yeni tikili,276 000,AZN,2 300 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Nəriman Nərimanov m.",Yanvar Nəsirov küç.,12 / 16,120 m²,var,var,var,https://bina.az/items/3608020,3.0
Yeni tikili,320 000,AZN,2 860 AZN/m²,"Satılır 3 otaqlı yeni tikili 112 m², Nəriman Nərimanov m.",Əliyar Əliyev küçəsi 62,12 / 17,112 m²,yoxdur,var,,https://bina.az/items/3682685,3.0
Yeni tikili,147 000,AZN,2 100 AZN/m²,"Satılır 2 otaqlı yeni tikili 70 m², Memar Əcəmi m.",H. Seyidzadə küç.,11 / 12,70 m²,yoxdur,var,,https://bina.az/items/3835263,2.0
Yeni tikili,324 000,AZN,2 000 AZN/m²,"Satılır 4 otaqlı yeni tikili 162 m², Bayıl q.",Gübala Əliyev küçesi 20,10 / 17,162 m²,var,yoxdur,var,https://bina.az/items/3032965,4.0
Yeni tikili,420 000,AZN,2 690 AZN/m²,"Satılır 3 otaqlı yeni tikili 156 m², Elmlər Akademiyası m.",Hüseyn cavid prospekti 20,9 / 19,156 m²,var,yoxdur,var,https://bina.az/items/3156130,3.0
Yeni tikili,155 000,AZN,2 210 AZN/m²,"Satılır 2 otaqlı yeni tikili 70 m², Biləcəri q.",Xurşidbanu Natəvan küç,8 / 17,70 m²,var,var,var,https://bina.az/items/3835251,2.0
Yeni tikili,123 000,AZN,1 860 AZN/m²,"Satılır 2 otaqlı yeni tikili 66 m², Suraxanı r.",Yeni Günəşli qəs,6 / 7,66 m²,var,var,,https://bina.az/items/3835244,2.0
Yeni tikili,560 000,AZN,3 500 AZN/m²,"Satılır 4 otaqlı yeni tikili 160 m², Səbail r.",Xanlar küçəsi 5b,5 / 17,160 m²,yoxdur,yoxdur,,https://bina.az/items/3558929,4.0
Köhnə tikili,136 000,AZN,2 090 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², Memar Əcəmi m.",Mir Cəlal Küçsi,3 / 9,65 m²,var,var,var,https://bina.az/items/3835240,2.0
Köhnə tikili,85 000,AZN,2 430 AZN/m²,"Satılır 2 otaqlı köhnə tikili 35 m², 8 Noyabr m.",Mir Cəlal küç 5 m 12,3 / 5,35 m²,var,var,,https://bina.az/items/3835234,2.0
Yeni tikili,135 000,AZN,2 670 AZN/m²,"Satılır 2 otaqlı yeni tikili 50.5 m², Elmlər Akademiyası m.",Zülalov 19 A,6 / 16,50.5 m²,yoxdur,var,,https://bina.az/items/3835230,2.0
Yeni tikili,200 000,AZN,2 150 AZN/m²,"Satılır 3 otaqlı yeni tikili 93 m², 20 Yanvar m.",H.Zərdabi pr. 89,6 / 18,93 m²,var,var,,https://bina.az/items/3835224,3.0
Yeni tikili,338 000,AZN,2 490 AZN/m²,"Satılır 4 otaqlı yeni tikili 136 m², İnşaatçılar m.",Şərifzadə küç. 82,10 / 15,136 m²,var,var,var,https://bina.az/items/3510061,4.0
Yeni tikili,290 000,AZN,1 700 AZN/m²,"Satılır 3 otaqlı yeni tikili 171 m², 28 May m.",Azadlıq prospekti 40,16 / 16,171 m²,var,yoxdur,,https://bina.az/items/3598610,3.0
Köhnə tikili,69 500,AZN,1 480 AZN/m²,"Satılır 2 otaqlı köhnə tikili 47 m², Hövsan q.",Füzuli Bayramov küç,3 / 5,47 m²,var,var,,https://bina.az/items/3835220,2.0
Yeni tikili,285 000,AZN,2 390 AZN/m²,"Satılır 3 otaqlı yeni tikili 119 m², Nizami m.",Salatın Əsgərova küç. 5,5 / 13,119 m²,yoxdur,yoxdur,,https://bina.az/items/3236581,3.0
Yeni tikili,210 000,AZN,1 560 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², İnşaatçılar m.","Abbas Mirzə Şərifzadə küç,55",3 / 14,135 m²,var,yoxdur,var,https://bina.az/items/3685760,3.0
Yeni tikili,343 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı yeni tikili 172 m², Koroğlu m.",H.Əliyev pr 50,15 / 16,172 m²,var,var,,https://bina.az/items/3835208,3.0
Yeni tikili,300 000,AZN,2 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Nəsimi r.",Şamil Əzizbəyov küç. 7,15 / 17,120 m²,var,,var,https://bina.az/items/3760647,3.0
Yeni tikili,564 000,AZN,3 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 166 m², Xətai r.",Mərkəzi Bulvar küçsi,16 / 20,166 m²,yoxdur,yoxdur,,https://bina.az/items/3835196,3.0
Köhnə tikili,200 000,AZN,2 860 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², 28 May m.",Üzeyir Hacıbəyov 50,3 / 5,70 m²,var,var,,https://bina.az/items/2865502,2.0
Köhnə tikili,153 000,AZN,1 910 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², İnşaatçılar m.",Həsən bəy Zərdabi 87 pr,2 / 5,80 m²,var,var,,https://bina.az/items/3835183,3.0
Yeni tikili,126 000,AZN,2 250 AZN/m²,"Satılır 2 otaqlı yeni tikili 56 m², Səbail r.",Badamdar şossesi 5b,12 / 16,56 m²,var,var,var,https://bina.az/items/3683399,2.0
Yeni tikili,230 000,AZN,1 830 AZN/m²,"Satılır 3 otaqlı yeni tikili 126 m², İnşaatçılar m.",ABBAS MİRZƏ ŞƏRİFZADƏ küç.,14 / 16,126 m²,var,var,var,https://bina.az/items/3351457,3.0
Yeni tikili,840 000,AZN,3 000 AZN/m²,"Satılır 4 otaqlı yeni tikili 280 m², İçəri Şəhər m.",Azərbaycan prospekti 60,6 / 12,280 m²,var,,var,https://bina.az/items/2993403,4.0
Yeni tikili,168 000,AZN,2 100 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², Həzi Aslanov m.",N. Tusi küç,6 / 16,80 m²,var,var,,https://bina.az/items/3835174,3.0
Yeni tikili,125 000,AZN,1 690 AZN/m²,"Satılır 3 otaqlı yeni tikili 74 m², İnşaatçılar m.",Əsəd Əhmədov küç 17,12 / 17,74 m²,yoxdur,var,,https://bina.az/items/3760413,3.0
Yeni tikili,136 500,AZN,1 520 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², İnşaatçılar m.",M.Xiyabani küç.,7 / 17,90 m²,var,var,var,https://bina.az/items/3821093,2.0
Köhnə tikili,95 000,AZN,1 090 AZN/m²,"Satılır 4 otaqlı köhnə tikili 87 m², Hövsan q.",Oktay Şabanov küç.,5 / 5,87 m²,var,var,,https://bina.az/items/3307257,4.0
Yeni tikili,334 000,AZN,1 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 176 m², Nəsimi r.",Həsən Əliyev 34,7 / 17,176 m²,var,var,,https://bina.az/items/3835152,3.0
Yeni tikili,159 000,AZN,1 600 AZN/m²,"Satılır 2 otaqlı yeni tikili 99.6 m², Yeni Yasamal q.",Əsəd Əhmədov 45,13 / 17,99.6 m²,var,var,,https://bina.az/items/3835149,2.0
Yeni tikili,250 000,AZN,3 050 AZN/m²,"Satılır 2 otaqlı yeni tikili 82 m², Şah İsmayıl Xətai m.",M.Mehdizadə k.,13 / 20,82 m²,yoxdur,var,,https://bina.az/items/3835144,2.0
Yeni tikili,760 000,AZN,2 300 AZN/m²,"Satılır 7 otaqlı yeni tikili 330 m², Nəsimi r.",Sarabski 16,2 / 15,330 m²,var,,,https://bina.az/items/2762919,7.0
Yeni tikili,315 000,AZN,1 680 AZN/m²,"Satılır 4 otaqlı yeni tikili 187 m², Şah İsmayıl Xətai m.",D.Aliyeva 41,17 / 21,187 m²,var,yoxdur,,https://bina.az/items/3758878,4.0
Yeni tikili,616 000,AZN,2 200 AZN/m²,"Satılır 4 otaqlı yeni tikili 280 m², Nizami m.",Məhəmməd Naxçıvani 515A,4 / 12,280 m²,var,,,https://bina.az/items/2933922,4.0
Yeni tikili,405 000,AZN,2 250 AZN/m²,"Satılır 3 otaqlı yeni tikili 180 m², Nizami m.",Mehemmed Naxcivani 515A,4 / 12,180 m²,var,,,https://bina.az/items/2933961,3.0
Köhnə tikili,104 000,AZN,1 890 AZN/m²,"Satılır 2 otaqlı köhnə tikili 55 m², Memar Əcəmi m.",Huseyin Seyidzadə küçəsi,2 / 5,55 m²,var,var,,https://bina.az/items/3835116,2.0
Yeni tikili,292 000,AZN,2 160 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², Şah İsmayıl Xətai m.",Xoçalı Prospekti,7 / 16,135 m²,var,var,var,https://bina.az/items/3340679,3.0
Yeni tikili,195 000,AZN,1 810 AZN/m²,"Satılır 3 otaqlı yeni tikili 108 m², Nərimanov r.",Təbriz küç. 17,16 / 17,108 m²,var,yoxdur,,https://bina.az/items/3756129,3.0
Yeni tikili,355 000,AZN,1 610 AZN/m²,"Satılır 4 otaqlı yeni tikili 220 m², Nərimanov r.",H.Əliyev pr. 185,5 / 18,220 m²,var,,,https://bina.az/items/2962094,4.0
Köhnə tikili,200 000,AZN,2 500 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², İçəri Şəhər m.",Teymur Elçin küç 15,3 / 5,80 m²,var,var,,https://bina.az/items/3005421,3.0
Yeni tikili,177 000,AZN,2 160 AZN/m²,"Satılır 2 otaqlı yeni tikili 82 m², Şah İsmayıl Xətai m.",Izzət Orucov küç.,20 / 20,82 m²,yoxdur,yoxdur,,https://bina.az/items/3457140,2.0
Yeni tikili,1 000 000,AZN,4 080 AZN/m²,"Satılır 4 otaqlı yeni tikili 245 m², Sahil m.",Bül Bül pr 11,4 / 10,245 m²,var,,,https://bina.az/items/2836411,4.0
Yeni tikili,137 000,AZN,2 110 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Xətai r.",Gəncə pr 71,15 / 20,65 m²,var,var,,https://bina.az/items/3764072,2.0
Köhnə tikili,135 000,AZN,2 250 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², İnşaatçılar m.",Tbilisi pr.86,5 / 5,60 m²,var,var,,https://bina.az/items/3835092,2.0
Yeni tikili,280 000,AZN,2 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Azadlıq Prospekti m.",8 mkr Naxçivani küç.,4 / 17,120 m²,var,,,https://bina.az/items/3835033,3.0
Yeni tikili,116 000,AZN,2 270 AZN/m²,"Satılır 2 otaqlı yeni tikili 51 m², Memar Əcəmi m.",Mircəlal küçəsi 0\11,7 / 18,51 m²,var,var,var,https://bina.az/items/3725464,2.0
Yeni tikili,298 000,AZN,2 710 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Şah İsmayıl Xətai m.",Serqey Senyuşkin küç.,6 / 18,110 m²,var,var,var,https://bina.az/items/3834007,3.0
Köhnə tikili,145 000,AZN,2 420 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Memar Əcəmi m.",M.Cəlal küç,7 / 9,60 m²,var,var,,https://bina.az/items/3835069,2.0
Yeni tikili,240 000,AZN,2 240 AZN/m²,"Satılır 3 otaqlı yeni tikili 107 m², Gənclik m.",Y.Bakuvi küç.78,5 / 17,107 m²,yoxdur,yoxdur,,https://bina.az/items/3835042,3.0
Yeni tikili,275 000,AZN,2 370 AZN/m²,"Satılır 3 otaqlı yeni tikili 116 m², Yasamal q.",Şəfaət Mehdiyev,15 / 26,116 m²,var,var,var,https://bina.az/items/3835026,3.0
